"","id","Phase","Predictability","TimeBin","SamplesInAOI","SamplesTotal","AOI","Elog","Weights","Prop","LogitAdjusted","ArcSin","Time","ot1","ot2","ot3","ot4","ot5","ot6","ot7"
"38","SE01","Train","Pred",9,12,45,"ThemeAOI",-0.985816794522765,9.10326086956522,0.266666666666667,-1.01160091167848,0.542639102249653,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"39","SE01","Train","Pred",10,12,45,"ThemeAOI",-0.985816794522765,9.10326086956522,0.266666666666667,-1.01160091167848,0.542639102249653,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"40","SE01","Train","Pred",11,12,48,"ThemeAOI",-1.07158361628019,9.31122448979592,0.25,-1.09861228866811,0.523598775598299,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"41","SE01","Train","Pred",12,18,48,"ThemeAOI",-0.499955951529087,11.515306122449,0.375,-0.510825623765991,0.659058035826409,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"42","SE01","Train","Pred",13,18,48,"ThemeAOI",-0.499955951529087,11.515306122449,0.375,-0.510825623765991,0.659058035826409,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"43","SE03","Post","Unpred",0,2,18,"ThemeAOI",-1.88706964903238,2.17105263157895,0.111111111111111,-2.07944154167984,0.339836909454122,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"44","SE03","Post","Unpred",1,3,21,"ThemeAOI",-1.66500776358891,2.94318181818182,0.142857142857143,-1.79175946922805,0.387596686655181,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"45","SE03","Post","Unpred",2,3,21,"ThemeAOI",-1.66500776358891,2.94318181818182,0.142857142857143,-1.79175946922805,0.387596686655181,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"46","SE03","Post","Unpred",3,1,19,"ThemeAOI",-2.51230562397611,1.3875,0.0526315789473684,-2.89037175789616,0.231477363970178,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"47","SE03","Post","Unpred",4,3,16,"ThemeAOI",-1.34992671694902,2.77941176470588,0.1875,-1.46633706879343,0.447832396928932,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"48","SE03","Post","Unpred",5,3,15,"ThemeAOI",-1.27296567581289,2.734375,0.2,-1.38629436111989,0.463647609000806,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"49","SE03","Post","Unpred",6,3,16,"ThemeAOI",-1.34992671694902,2.77941176470588,0.1875,-1.46633706879343,0.447832396928932,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"50","SE03","Post","Unpred",7,3,18,"ThemeAOI",-1.48807705542983,2.85526315789474,0.166666666666667,-1.6094379124341,0.420534335283965,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"51","SE03","Post","Unpred",8,5,20,"ThemeAOI",-1.03609193168678,4.05952380952381,0.25,-1.09861228866811,0.523598775598299,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"52","SE03","Post","Unpred",9,2,14,"ThemeAOI",-1.6094379124341,2.08333333333333,0.142857142857143,-1.79175946922805,0.387596686655181,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"53","SE03","Post","Unpred",10,1,12,"ThemeAOI",-2.03688192726104,1.32692307692308,0.0833333333333333,-2.39789527279837,0.292842771728575,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"54","SE03","Post","Unpred",11,0,13,"ThemeAOI",-3.29583686600433,0.482142857142857,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"55","SE03","Post","Unpred",12,0,18,"ThemeAOI",-3.61091791264422,0.486842105263158,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"56","SE03","Post","Unpred",13,0,17,"ThemeAOI",-3.55534806148941,0.486111111111111,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"57","SE03","Pre","Unpred",0,12,23,"ThemeAOI",0.083381608939051,5.98958333333333,0.521739130434783,0.0870113769896297,0.807144148792506,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"58","SE03","Pre","Unpred",1,14,25,"ThemeAOI",0.231801614057324,6.41346153846154,0.56,0.241162056816888,0.845543104594842,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"59","SE03","Pre","Unpred",2,16,24,"ThemeAOI",0.663294217410264,5.61,0.666666666666667,0.693147180559945,0.955316618124509,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"60","SE03","Pre","Unpred",3,18,30,"ThemeAOI",0.392042087776024,7.45967741935484,0.6,0.405465108108164,0.886077123792614,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"61","SE03","Pre","Unpred",4,16,28,"ThemeAOI",0.27763173659828,7.11206896551724,0.571428571428571,0.287682072451781,0.857071947850131,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"62","SE03","Pre","Unpred",5,12,24,"ThemeAOI",0,6.25,0.5,0,0.785398163397448,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"63","SE03","Pre","Unpred",6,12,24,"ThemeAOI",0,6.25,0.5,0,0.785398163397448,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"64","SE03","Pre","Unpred",7,14,23,"ThemeAOI",0.422856850820034,5.73958333333333,0.608695652173913,0.441832752279039,0.894968692896214,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"65","SE03","Pre","Unpred",8,15,24,"ThemeAOI",0.489548225318706,5.89,0.625,0.510825623765991,0.911738290968488,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"66","SE03","Pre","Unpred",9,14,30,"ThemeAOI",-0.129211731480006,7.71774193548387,0.466666666666667,-0.133531392624523,0.752040089192336,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"67","SE03","Pre","Unpred",10,10,23,"ThemeAOI",-0.251314428280906,5.90625,0.434782608695652,-0.262364264467491,0.719994415358595,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"68","SE03","Pre","Unpred",11,0,18,"ThemeAOI",-3.61091791264422,0.486842105263158,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"69","SE03","Pre","Unpred",12,4,17,"ThemeAOI",-1.09861228866811,3.375,0.235294117647059,-1.17865499634165,0.5064446434135,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"70","SE03","Pre","Unpred",13,6,18,"ThemeAOI",-0.653926467406664,4.27631578947368,0.333333333333333,-0.693147180559945,0.615479708670387,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"71","SE03","Train","Unpred",0,2,51,"ThemeAOI",-2.98568193770049,2.37980769230769,0.0392156862745098,-3.19867311755068,0.199347207700602,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"72","SE03","Train","Unpred",1,0,60,"ThemeAOI",-4.79579054559674,0.495901639344262,0,-4.8283137373023,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"73","SE03","Train","Unpred",2,0,54,"ThemeAOI",-4.69134788222914,0.495454545454545,0,-4.8283137373023,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"74","SE03","Train","Unpred",3,0,52,"ThemeAOI",-4.65396035015752,0.495283018867925,0,-4.8283137373023,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"75","SE03","Train","Unpred",4,5,58,"ThemeAOI",-2.27493356166354,4.98728813559322,0.0862068965517241,-2.36085400111802,0.298001219593757,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"76","SE03","Train","Unpred",5,7,59,"ThemeAOI",-1.94591014905531,6.5625,0.11864406779661,-2.00533356952611,0.35165018848925,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"77","SE03","Train","Unpred",6,11,58,"ThemeAOI",-1.41838267567139,9.25847457627119,0.189655172413793,-1.45225232891169,0.450587165257658,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"78","SE03","Train","Unpred",7,13,59,"ThemeAOI",-1.23676262714893,10.4625,0.220338983050847,-1.26369203902756,0.488614306746895,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"79","SE03","Train","Unpred",8,20,59,"ThemeAOI",-0.655875785762714,13.4958333333333,0.338983050847458,-0.667829372575656,0.621459638813624,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"80","SE03","Train","Unpred",9,23,63,"ThemeAOI",-0.54430155296238,14.87109375,0.365079365079365,-0.553385238184787,0.648784072127129,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"81","SE03","Train","Unpred",10,24,61,"ThemeAOI",-0.425667815425684,14.8185483870968,0.39344262295082,-0.432864082296279,0.678017239025013,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"82","SE03","Train","Unpred",11,23,53,"ThemeAOI",-0.260726262463253,13.2731481481481,0.433962264150943,-0.265703165733006,0.719166911668644,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"83","SE03","Train","Unpred",12,21,52,"ThemeAOI",-0.38193461069797,12.7783018867925,0.403846153846154,-0.389464766761723,0.688641567142056,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"84","SE03","Train","Unpred",13,27,55,"ThemeAOI",-0.0357180826020792,13.9955357142857,0.490909090909091,-0.0363676441708747,0.77630675335548,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"85","SE04","Post","Pred",0,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"86","SE04","Post","Pred",1,0,0,"ThemeAOI",NA,NA,NA,NA,NA,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"87","SE04","Post","Pred",2,0,2,"ThemeAOI",-1.6094379124341,0.416666666666667,0,-4.8283137373023,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"88","SE04","Post","Pred",3,0,3,"ThemeAOI",-1.94591014905531,0.4375,0,-4.8283137373023,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"89","SE04","Post","Pred",4,0,5,"ThemeAOI",-2.39789527279837,0.458333333333333,0,-4.8283137373023,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"90","SE04","Post","Pred",5,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"91","SE04","Post","Pred",6,0,3,"ThemeAOI",-1.94591014905531,0.4375,0,-4.8283137373023,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"92","SE04","Post","Pred",7,0,4,"ThemeAOI",-2.19722457733622,0.45,0,-4.8283137373023,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"93","SE04","Post","Pred",8,0,5,"ThemeAOI",-2.39789527279837,0.458333333333333,0,-4.8283137373023,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"94","SE04","Post","Pred",9,0,3,"ThemeAOI",-1.94591014905531,0.4375,0,-4.8283137373023,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"95","SE04","Post","Pred",10,0,5,"ThemeAOI",-2.39789527279837,0.458333333333333,0,-4.8283137373023,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"96","SE04","Post","Pred",11,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"97","SE04","Post","Pred",12,0,5,"ThemeAOI",-2.39789527279837,0.458333333333333,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"98","SE04","Post","Pred",13,0,1,"ThemeAOI",-1.09861228866811,0.375,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"99","SE04","Pre","Pred",0,10,10,"ThemeAOI",3.04452243772342,0.477272727272727,1,4.82831373730231,1.5707963267949,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"100","SE04","Pre","Pred",1,12,13,"ThemeAOI",2.12026353620009,1.33928571428571,0.923076923076923,2.484906649788,1.28976142529208,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"101","SE04","Pre","Pred",2,12,13,"ThemeAOI",2.12026353620009,1.33928571428571,0.923076923076923,2.484906649788,1.28976142529208,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"102","SE04","Pre","Pred",3,12,17,"ThemeAOI",0.82098055206983,3.81944444444444,0.705882352941177,0.8754687373539,0.997593017694042,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"103","SE04","Pre","Pred",4,11,17,"ThemeAOI",0.570544858467613,4.15277777777778,0.647058823529412,0.606135803570316,0.934664263989886,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"104","SE04","Pre","Pred",5,12,18,"ThemeAOI",0.653926467406664,4.27631578947368,0.666666666666667,0.693147180559945,0.955316618124509,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"105","SE04","Pre","Pred",6,12,18,"ThemeAOI",0.653926467406664,4.27631578947368,0.666666666666667,0.693147180559945,0.955316618124509,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"106","SE04","Pre","Pred",7,12,18,"ThemeAOI",0.653926467406664,4.27631578947368,0.666666666666667,0.693147180559945,0.955316618124509,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"107","SE04","Pre","Pred",8,6,15,"ThemeAOI",-0.379489621704904,3.859375,0.4,-0.405465108108164,0.684719203002283,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"108","SE04","Pre","Pred",9,5,17,"ThemeAOI",-0.82098055206983,3.81944444444444,0.294117647058824,-0.8754687373539,0.573203309100855,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"109","SE04","Pre","Pred",10,0,11,"ThemeAOI",-3.13549421592915,0.479166666666667,0,-4.8283137373023,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"110","SE04","Pre","Pred",11,0,13,"ThemeAOI",-3.29583686600433,0.482142857142857,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"111","SE04","Pre","Pred",12,0,11,"ThemeAOI",-3.13549421592915,0.479166666666667,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"112","SE04","Pre","Pred",13,0,14,"ThemeAOI",-3.36729582998647,0.483333333333333,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"113","SE04","Train","Pred",0,7,13,"ThemeAOI",0.143100843640673,3.48214285714286,0.538461538461538,0.154150679827258,0.82389773372586,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"114","SE04","Train","Pred",1,6,12,"ThemeAOI",0,3.25,0.5,0,0.785398163397448,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"115","SE04","Train","Pred",2,6,12,"ThemeAOI",0,3.25,0.5,0,0.785398163397448,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"116","SE04","Train","Pred",3,6,15,"ThemeAOI",-0.379489621704904,3.859375,0.4,-0.405465108108164,0.684719203002283,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"117","SE04","Train","Pred",4,6,20,"ThemeAOI",-0.802346472524937,4.48809523809524,0.3,-0.847297860387204,0.579639740363704,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"118","SE04","Train","Pred",5,6,15,"ThemeAOI",-0.379489621704904,3.859375,0.4,-0.405465108108164,0.684719203002283,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"119","SE04","Train","Pred",6,4,17,"ThemeAOI",-1.09861228866811,3.375,0.235294117647059,-1.17865499634165,0.5064446434135,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"120","SE04","Train","Pred",7,0,18,"ThemeAOI",-3.61091791264422,0.486842105263158,0,-4.8283137373023,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"121","SE04","Train","Pred",8,5,14,"ThemeAOI",-0.54654370636807,3.48333333333333,0.357142857142857,-0.587786664902119,0.640522312679424,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"122","SE04","Train","Pred",9,6,21,"ThemeAOI",-0.869037847023609,4.57954545454545,0.285714285714286,-0.916290731874155,0.563942641360629,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"123","SE04","Train","Pred",10,6,21,"ThemeAOI",-0.869037847023609,4.57954545454545,0.285714285714286,-0.916290731874155,0.563942641360629,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"124","SE04","Train","Pred",11,6,22,"ThemeAOI",-0.931558204004943,4.66304347826087,0.272727272727273,-0.980829253011726,0.549467244757627,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"125","SE04","Train","Pred",12,6,12,"ThemeAOI",0,3.25,0.5,0,0.785398163397448,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"126","SE04","Train","Pred",13,6,12,"ThemeAOI",0,3.25,0.5,0,0.785398163397448,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"127","SE05","Post","Pred",0,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"128","SE05","Post","Pred",1,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"129","SE05","Post","Pred",2,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"130","SE05","Post","Pred",3,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"131","SE05","Post","Pred",4,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"132","SE05","Post","Pred",5,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"133","SE05","Post","Pred",6,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"134","SE05","Post","Pred",7,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"135","SE05","Post","Pred",8,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"136","SE05","Post","Pred",9,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"137","SE05","Post","Pred",10,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"138","SE05","Post","Pred",11,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"139","SE05","Post","Pred",12,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"140","SE05","Post","Pred",13,0,6,"ThemeAOI",-2.56494935746154,0.464285714285714,0,-4.8283137373023,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"141","SE05","Pre","Pred",0,16,29,"ThemeAOI",0.200670695462151,7.425,0.551724137931034,0.207639364778245,0.837215003154813,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"142","SE05","Pre","Pred",1,18,30,"ThemeAOI",0.392042087776024,7.45967741935484,0.6,0.405465108108164,0.886077123792614,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"143","SE05","Pre","Pred",2,18,30,"ThemeAOI",0.392042087776024,7.45967741935484,0.6,0.405465108108164,0.886077123792614,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"144","SE05","Pre","Pred",3,16,30,"ThemeAOI",0.129211731480006,7.71774193548387,0.533333333333333,0.133531392624523,0.818756237602561,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
